,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
52519,세븐일레븐역삼15호점,역삼15호점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 838-7,127.03302561868,37.490425625338794
52697,미니스톱성내메디칼점,성내메디칼점,소매,종합소매점,편의점,서울특별시,강동구,성내3동,성내동,서울특별시 강동구 성내동 378,127.136500690129,37.5341537566639
52710,코리아세븐장안대로점,,소매,종합소매점,편의점,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 365-6,127.069821997029,37.5688063536485
52713,세븐일레븐,S월드컵경기장역점,소매,종합소매점,편의점,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 성산동 515,126.897257447574,37.568275645267704
52794,미니스톱일원본점,일원본점,소매,종합소매점,편의점,서울특별시,강남구,일원1동,일원동,서울특별시 강남구 일원동 644-2,127.087572122127,37.4916884712961
52854,코리아세븐S여의나루역점,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 85-1,126.939007730165,37.524957747931204
53043,세븐일레븐길음뉴타운점,길음뉴타운점,소매,종합소매점,편의점,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 길음동 1283-4,127.023019608341,37.6047492990606
53066,위드미,논현개나리점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 131-23,127.030171608758,37.5117482214284
53130,미니스톱동소문점,동소문점,소매,종합소매점,편의점,서울특별시,성북구,성북동,동소문동4가,서울특별시 성북구 동소문동4가 267,127.01259058326401,37.591768631742795
53254,미니스톱올림픽공원점,올림픽공원점,소매,종합소매점,편의점,서울특별시,송파구,오륜동,방이동,서울특별시 송파구 방이동 88,127.115776502358,37.5203493948844
53311,코리아세븐성수공고점,,소매,종합소매점,편의점,서울특별시,성동구,성수1가1동,성수동1가,서울특별시 성동구 성수동1가 34-4,127.049949844727,37.5398235688713
53650,코리아세븐써튼호텔,명동점,소매,종합소매점,편의점,서울특별시,중구,을지로동,을지로3가,서울특별시 중구 을지로3가 95-7,126.991308256418,37.567008284097795
53670,CU,양평타워점,소매,종합소매점,편의점,서울특별시,영등포구,양평2동,양평동4가,서울특별시 영등포구 양평동4가 75,126.895313136856,37.5366580903845
53963,세븐일레븐염리2호점,염리2호점,소매,종합소매점,편의점,서울특별시,마포구,염리동,염리동,서울특별시 마포구 염리동 161-7,126.945472043471,37.5447304824756
54116,미니스톱신대방역점,신대방역점,소매,종합소매점,편의점,서울특별시,관악구,신사동,신림동,서울특별시 관악구 신림동 514-20,126.914097593432,37.4850222432339
54182,코리아세븐마포성산초교점,,소매,종합소매점,편의점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 서교동 480-1,126.912381200357,37.5542246132509
54210,세븐일레븐원자력병원점,원자력병원점,소매,종합소매점,편의점,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 공릉동 215-4,127.082669636243,37.6288082757637
54265,CU,편의점,소매,종합소매점,편의점,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 원효로1가 12-19,126.96822570931299,37.540867787855795
54332,코리아세븐석촌,불광점,소매,종합소매점,편의점,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 석촌동 182,127.103249294739,37.50745091270021
54420,세븐일레븐봉천점,봉천점,소매,종합소매점,편의점,서울특별시,관악구,청룡동,봉천동,서울특별시 관악구 봉천동 913-1,126.946144099119,37.481672202907795
54886,세븐일레븐오토갤러리점,오토갤러리점,소매,종합소매점,편의점,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 양재동 217,127.035360896368,37.4618270830348
55043,미니스톱,중구태평점,소매,종합소매점,편의점,서울특별시,중구,소공동,서소문동,서울특별시 중구 서소문동 111,126.97594634521099,37.5629564980649
55050,CU,시론현역점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 165-8,127.024101759198,37.506201801945
55213,비지에프리테일덕성여대학생회관점,,소매,종합소매점,편의점,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 쌍문동 419,127.01637090781601,37.6495025477882
55318,로그인,금호점,소매,종합소매점,편의점,서울특별시,성동구,금호1가동,금호동1가,서울특별시 성동구 금호동1가 710,127.024954531848,37.5553971693964
55509,위드미,쌍림한국점,소매,종합소매점,편의점,서울특별시,중구,광희동,쌍림동,서울특별시 중구 쌍림동 146-2,127.003251820901,37.5643615462371
55542,CU,사당남성점,소매,종합소매점,편의점,서울특별시,동작구,사당4동,사당동,서울특별시 동작구 사당동 268-4,126.971628544662,37.483392520777294
55589,우리끼리,,소매,종합소매점,편의점,서울특별시,광진구,중곡2동,중곡동,서울특별시 광진구 중곡동 150-178,127.085814969415,37.5606506404065
55659,바이더웨이/비씨,,소매,종합소매점,편의점,서울특별시,관악구,보라매동,봉천동,서울특별시 관악구 봉천동 729-21,126.925522181434,37.491037581936
55788,위드미,강남역점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 821,127.02802253412399,37.498656260668604
55878,세븐일레븐,역삼문예점,소매,종합소매점,편의점,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 775-5,127.04127879033301,37.4958721988287
55958,세븐일레븐,비즈센터점,소매,종합소매점,편의점,서울특별시,영등포구,양평1동,양평동1가,서울특별시 영등포구 양평동1가 3,126.890983552234,37.521101592034505
56110,미니스톱,마포성원점,소매,종합소매점,편의점,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 성산동 160-4,126.905622809452,37.5682723981514
56298,세븐일레븐,광장점,소매,종합소매점,편의점,서울특별시,광진구,광장동,광장동,서울특별시 광진구 광장동 187-13,127.109246192612,37.5481789731984
56566,스마트편의점,,소매,종합소매점,편의점,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 문배동 40-39,126.969836986816,37.538899557170204
56580,전국편의점사업자협동조합,,소매,종합소매점,편의점,서울특별시,성북구,석관동,석관동,서울특별시 성북구 석관동 408,127.053623421246,37.60723326294271
56689,코리아세븐반포,11호점,소매,종합소매점,편의점,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배동 777-21,126.986675701478,37.492785369247606
56796,코리아세븐역삼,우일점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 690-2,127.04133038123899,37.5068745067828
56923,세븐일레븐,송파구청본점,소매,종합소매점,편의점,서울특별시,송파구,방이2동,방이동,서울특별시 송파구 방이동 70,127.109896888871,37.5134301592053
56957,로그인편의점,,소매,종합소매점,편의점,서울특별시,종로구,종로5.6가동,종로5가,서울특별시 종로구 종로5가 398-17,127.001582509906,37.5698528136892
57105,세븐일레븐영등포역사점,영등포역사점,소매,종합소매점,편의점,서울특별시,영등포구,영등포본동,영등포동,서울특별시 영등포구 영등포동 618-496,126.907647192475,37.515661414040004
57140,미니스톱,서강대점,소매,종합소매점,편의점,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 신수동 1-1,126.943045399174,37.551493628889105
57142,코리아세븐역삼13호,,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 606-18,127.033791518272,37.5064616699803
57153,노들마트위드미노들언덕점,,소매,종합소매점,편의점,서울특별시,동작구,노량진1동,노량진동,서울특별시 동작구 노량진동 58-32,126.942442424207,37.512455006368
57196,미니스톱,인왕산파크점,소매,종합소매점,편의점,서울특별시,종로구,무악동,무악동,서울특별시 종로구 무악동 60,126.955332761712,37.5776610624663
57282,영우건대편의점,,소매,종합소매점,편의점,서울특별시,광진구,화양동,화양동,서울특별시 광진구 화양동 1,127.074695272526,37.539055936981704
57444,CU,시흥유통점,소매,종합소매점,편의점,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥동 983-8,126.90290144580601,37.4410646463704
57760,미니스톱,구의명성점,소매,종합소매점,편의점,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 구의동 248-138,127.085006775035,37.5397309800589
57783,현대세븐일레븐,,소매,종합소매점,편의점,서울특별시,광진구,중곡4동,중곡동,서울특별시 광진구 중곡동 98-18,127.091776794485,37.5553173813176
57874,위드미,신세계영등포제일점,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동4가,서울특별시 영등포구 영등포동4가 432-12,126.905855033223,37.516771129622995
58020,세븐일레븐,교대원동점,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1714-16,127.01286907502501,37.494277629174
58042,하모니24,,소매,종합소매점,편의점,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡동 981-11,126.848209813778,37.5498407020123
58123,지에스25세종대,,소매,종합소매점,편의점,서울특별시,광진구,군자동,군자동,서울특별시 광진구 군자동 98,127.072859000853,37.5530168363793
58240,코리아세븐180,9호점,소매,종합소매점,편의점,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 254-29,127.042271825498,37.5137481779759
58243,세븐일레븐,문정4호점,소매,종합소매점,편의점,서울특별시,송파구,장지동,문정동,서울특별시 송파구 문정동 89-8,127.126546810305,37.483404933114706
58325,비지에프휴먼넷훼미리마트,한남리첸시아점,소매,종합소매점,편의점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 72-1,127.00791823580299,37.5342608583821
58509,CU,성북돈암점,소매,종합소매점,편의점,서울특별시,성북구,돈암1동,돈암동,서울특별시 성북구 돈암동 631,127.02736897646002,37.6038481439451
58698,비지에프리테일이문이편한점,,소매,종합소매점,편의점,서울특별시,동대문구,이문2동,이문동,서울특별시 동대문구 이문동 225-2,127.064428225271,37.6054272273957
58874,미니스톱,용산하이엘점,소매,종합소매점,편의점,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강로2가 2-36,126.968006813925,37.530476822782
58966,미니스톱풍납점,풍납점,소매,종합소매점,편의점,서울특별시,송파구,풍납2동,풍납동,서울특별시 송파구 풍납동 399,127.11667792631701,37.5283304958961
59077,CU,신사초원점,소매,종합소매점,편의점,서울특별시,강남구,신사동,신사동,서울특별시 강남구 신사동 550,127.023307358262,37.52376575693471
59103,세븐일레븐,서울시티타워점,소매,종합소매점,편의점,서울특별시,중구,소공동,남대문로4가,서울특별시 중구 남대문로4가 17-11,126.97641744200199,37.5607890722075
59167,코리아세븐고대안암골점,,소매,종합소매점,편의점,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기동 218-4,127.03410828097,37.5836390739496
59356,코리아세븐자양한강,극동점,소매,종합소매점,편의점,서울특별시,광진구,자양4동,자양동,서울특별시 광진구 자양동 79-14,127.065312864993,37.533764954714606
59386,미니스톱,강남시티점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 817-11,127.027724293076,37.4998522095218
59422,로그인,강북미아점,소매,종합소매점,편의점,서울특별시,강북구,송중동,미아동,서울특별시 강북구 미아동 137-16,127.029579546653,37.6193732116409
