,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
162096,롯데쇼핑롯데수퍼,정릉점,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉1동,정릉동,서울특별시 성북구 정릉동 1034,127.017727287567,37.603281727220505
162372,경원마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 길음동 489-50,127.02936866527399,37.6103250571364
162379,농축산물동판장,,소매,종합소매점,수퍼마켓,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배동 761-10,126.98528459308999,37.4953053868986
162407,경남마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,고척2동,고척동,서울특별시 구로구 고척동 163-8,126.85579939749701,37.5041868249568
162459,동아마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창4동,창동,서울특별시 도봉구 창동 808,127.049069427934,37.658880107402396
162674,흥부24시,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 청량리동 728,127.04384804313801,37.5825470145989
162681,용강상회,,소매,종합소매점,수퍼마켓,서울특별시,은평구,대조동,대조동,서울특별시 은평구 대조동 3-16,126.927733147262,37.6122745670811
162690,대명,,소매,종합소매점,수퍼마켓,서울특별시,관악구,행운동,봉천동,서울특별시 관악구 봉천동 1675-10,126.958265089637,37.4800316565017
162783,마니마니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강로1가 231-23,126.973313048528,37.533784860547
163026,영등포농협하나로마트영등포농협,영등포농협,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길4동,신길동,서울특별시 영등포구 신길동 197-2,126.9127041862,37.5109415513922
163055,형제생활슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 177-129,127.07665294488999,37.587655808340294
163091,남현슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,관악구,남현동,남현동,서울특별시 관악구 남현동 1082-14,126.97563124154199,37.4734526216165
163481,강남할인마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 신사동 587,127.028418224405,37.520483031866604
163857,한중마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,가리봉동,가리봉동,서울특별시 구로구 가리봉동 121-26,126.88639295473999,37.4828721500053
163928,롯데슈퍼썬프라자점,썬프라자점,소매,종합소매점,수퍼마켓,서울특별시,영등포구,대림1동,대림동,서울특별시 영등포구 대림동 909-2,126.90807534890699,37.4963649862514
163937,홈플러스익스프레스,개포점,소매,종합소매점,수퍼마켓,서울특별시,강남구,일원2동,개포동,서울특별시 강남구 개포동 12-4,127.07557340967399,37.492649431449706
163983,현대홈마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 불광동 643-1,126.926880523032,37.6156456811927
164123,영도슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동작구,상도2동,상도동,서울특별시 동작구 상도동 176-1,126.940411977908,37.5040570688594
164209,롯데슈퍼상도3동점,상도3동점,소매,종합소매점,수퍼마켓,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 상도동 188-14,126.93578744790199,37.5031685103018
164287,드림마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로5동,구로동,서울특별시 구로구 구로동 543-10,126.886989008646,37.4998534666673
164445,삼환슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,도봉2동,도봉동,서울특별시 도봉구 도봉동 87,127.04783160625,37.681251728262
164478,이레매점,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 120-4,127.02186948081899,37.510850793909
164644,제이씨마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치1동,대치동,서울특별시 강남구 대치동 610,127.06084199608802,37.4950742238257
164711,흥양마트,,소매,종합소매점,수퍼마켓,서울특별시,마포구,공덕동,공덕동,서울특별시 마포구 공덕동 7-71,126.96365596182,37.5497300805094
164814,롯데쇼핑롯데슈퍼상계11,,소매,종합소매점,수퍼마켓,서울특별시,노원구,상계8동,상계동,서울특별시 노원구 상계동 652,127.056220946871,37.66693871164561
164817,홈플러스익스프레스상계장암,,소매,종합소매점,수퍼마켓,서울특별시,노원구,상계1동,상계동,서울특별시 노원구 상계동 1313-2,127.05283849067,37.686923477923
164849,진로마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,양평2동,양평동5가,서울특별시 영등포구 양평동5가 107-10,126.89431971283501,37.5403340432883
164857,대보마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,당산1동,당산동1가,서울특별시 영등포구 당산동1가 256-135,126.898975645429,37.5222756410147
164954,행복한마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 2,126.931596787652,37.6485850182124
165052,한올이네,,소매,종합소매점,수퍼마켓,서울특별시,중구,회현동,남창동,서울특별시 중구 남창동 213-1,126.97718659689,37.5566869842547
165082,진우슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 충정로3가 250-22,126.96391586128999,37.561202626638
165333,유달산슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 145-31,126.892707261491,37.4771647931489
165395,대박하우스나들가게,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥동 890-15,126.902569195816,37.4514326882444
165563,이마트에브리데이,구로점,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로1동,구로동,서울특별시 구로구 구로동 642-105,126.87484150589701,37.4969181183018
165675,동아슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡2동,중곡동,서울특별시 광진구 중곡동 150-123,127.087228585273,37.5607516827106
165766,태양당슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 원효로2가 90-1,126.96122513212299,37.535697489537704
165825,단지슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,중계1동,중계동,서울특별시 노원구 중계동 359-1,127.07503056348301,37.651004255703
165894,농산물마트,,소매,종합소매점,수퍼마켓,서울특별시,강북구,송중동,미아동,서울특별시 강북구 미아동 856-8,127.033693476779,37.6122166892665
166037,코사마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 7-10,127.027469411178,37.518628066306206
166060,경서농협하나로마트신정점,신정점,소매,종합소매점,수퍼마켓,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 신정동 977-21,126.85564261757798,37.521863709019996
166066,롯데쇼핑,롯데슈퍼점,소매,종합소매점,수퍼마켓,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 384-1,127.136337364485,37.5385046656699
166108,용인상회,,소매,종합소매점,수퍼마켓,서울특별시,강북구,미아동,미아동,서울특별시 강북구 미아동 245-32,127.02965813611999,37.62552793883879
166291,대림마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,대림1동,대림동,서울특별시 영등포구 대림동 978-18,126.907001153514,37.490146838660294
166385,신세계이마트에브리데이,,소매,종합소매점,수퍼마켓,서울특별시,동작구,대방동,대방동,서울특별시 동작구 대방동 335-17,126.92954519542499,37.499940419637106
166471,신영수퍼,,소매,종합소매점,수퍼마켓,서울특별시,동작구,노량진2동,노량진동,서울특별시 동작구 노량진동 235-6,126.93993932419201,37.5102880762855
166515,유진슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,성북구,월곡2동,하월곡동,서울특별시 성북구 하월곡동 34-14,127.041706103237,37.6003702803354
166536,햇살마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,증산동,증산동,서울특별시 은평구 증산동 157-24,126.911162628444,37.5889573167666
166573,럭키슈퍼마케트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목3.8동,면목동,서울특별시 중랑구 면목동 51-19,127.09656976592501,37.5876657629012
166670,엘지마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,상봉1동,상봉동,서울특별시 중랑구 상봉동 484,127.09038598205099,37.60360280553029
166729,롯데쇼핑롯데MARKET,,소매,종합소매점,수퍼마켓,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역촌동 74-2,126.908301658232,37.6049782634772
166777,현대마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 140,126.935524426812,37.628257301265
166781,한양마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,당산1동,당산동3가,서울특별시 영등포구 당산동3가 80-3,126.898657556063,37.5254443421195
166823,삼부인테리어,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 길음동 1276,127.023587192844,37.6029158766342
167175,신세계슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 길음동 901,127.02449601568001,37.608771134474004
167292,시온마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,미성동,신림동,서울특별시 관악구 신림동 598-1,126.919654581236,37.4760266492231
167397,롯데쇼핑롯데수퍼,정릉점,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉1동,정릉동,서울특별시 성북구 정릉동 126-2,127.017323879417,37.6012330105918
167398,럭키슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강남구,일원1동,일원동,서울특별시 강남구 일원동 4-1,127.093547237992,37.4941402991502
167487,승일매점,,소매,종합소매점,수퍼마켓,서울특별시,송파구,장지동,장지동,서울특별시 송파구 장지동 863,127.13597919843001,37.4802664977504
167520,현대그린푸드서울아산병,,소매,종합소매점,수퍼마켓,서울특별시,송파구,풍납2동,풍납동,서울특별시 송파구 풍납동 388-1,127.109315275715,37.5252476485773
167618,구로할인마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 구로동 744-1,126.88697047066499,37.4881487142152
167813,시장할인마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,양평2동,양평동4가,서울특별시 영등포구 양평동4가 137,126.896324706117,37.537118069064604
167911,진성마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창1동,창동,서울특별시 도봉구 창동 373,127.04593763566099,37.6449969243578
167956,서울마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,신내1동,신내동,서울특별시 중랑구 신내동 493-52,127.09954884192899,37.6007266565725
168105,정흥슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 중화동 329-84,127.07485319580799,37.599499456021796
168137,해바라기마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 중곡동 167-4,127.08400839369699,37.565835692151104
168163,대광슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,송중동,미아동,서울특별시 강북구 미아동 137-40,127.03020987296101,37.618810740225896
168302,럭키중앙마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,수궁동,궁동,서울특별시 구로구 궁동 278-1,126.828880180862,37.498480718678
168415,마산할매,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리동 12-47,127.05987769571101,37.566529027158296
168889,88수퍼,,소매,종합소매점,수퍼마켓,서울특별시,동작구,사당5동,사당동,서울특별시 동작구 사당동 248-4,126.969329824641,37.484462763984105
168934,효정슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 277,126.94833350220199,37.6558625325007
169020,현대동부매점,,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 277-15,127.058630427748,37.546903261668795
